Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age(days),Volume (mL),Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Notes,Rotifers,Bodo,Colpoda,Chrysomonads,Colpidium,Cryptomonads,Cyclidium,prot. Mites,nematode,Crab,Mushroom,Vorticella,Lot. Rotifer,Paramecium,Balloon,tripod,volvox,unknown protozoa,Tan,White,Orange,Purple,Yellow,Brown,Pink,Mold,Sheet (%),Cream,White Raised,Amoeba,Yellow Center,Dry Edge White,Dry White,Tan ring,Cream blob,Irregular orange,Yellow Glow,Tan Center,White Ring,Salmon,White Center,Wet White,dry yellow glow,Cauliflower,Dry Center Tan,Wet Yellow,Unclear White,Egg,Irregular white,Tan Dry Edge,Dry Pink,Dark Brown,Dry Tan,Dry Yellow,Dry White,Tan White Center,Irregular Brown,Dry Orange,Brown Blob,White and Pink,Brick,Gray and White,gray center,Cream Raised Center,purple-gray ring,total ciolonies,log colonies,log Bodo,log Chryso,log Rotifer,log Colpidium
E,31,1433,5/4/2005,11/3/2004,182,10.5,lt milk,1,1,0,0,,4,2,1,1,0,14,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,507,6.230481448,0,0,0,0
E,31,1433,5/18/2005,11/3/2004,196,9,clear,0,0,0,0,,6,1,2,1,2,36,0,0,bug plate parts; midges range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290,5.673323267,0,0,0,0
E,31,1433,6/1/2005,11/3/2004,210,7.5,clear,0,0,0,0,,5,2,0,1,2,21,0,0,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,27,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,475,6.165417854,0,0,0,0
E,31,1433,6/15/2005,11/3/2004,224,10,clear,1,1,0,0,,1,1,0,0,0,11,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,4,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4.65396035,1.386294361,0,0,0
E,31,1433,6/30/2005,11/3/2004,239,10,clear,3,3,0,0,,5,4,0,0,1,9,0,0,,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,52,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,5.455321115,1.098612289,2.079441542,0,0
E,31,1433,7/13/2005,11/3/2004,252,9.5,clear,1,1,0,0,,4,1,2,0,1,2,0,0,,0,4,1,51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,500,65,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,7.061334367,1.609437912,3.951243719,0,0
E,41,1047,9/8/2004,9/8/2004,0,15,milky,61,61,0,0,,85,0,85,0,0,0,0,64,might be #1s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,90,1352,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,10542,9.263217412,0,0,0,0
E,41,1047,9/22/2004,9/8/2004,14,17.5,lt milk,35,35,0,0,,37,0,8,22,7,3,1,50,1-#1 mosquito in sample taken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,4301,8.36683531,0,0,0,0
E,41,1047,10/6/2004,9/8/2004,28,22,clear,0,0,0,0,,36,2,11,18,5,13,0,50,"2 large, 11 small midges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,32,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98,4.59511985,0,0,0,0
E,41,1047,10/20/2004,9/8/2004,42,22.5,clear,0,0,0,0,,37,5,10,17,5,7,0,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51,3.951243719,0,0,0.693147181,0
E,41,1047,11/3/2004,9/8/2004,56,20,reddish,0,0,0,0,,23,0,1,19,3,12,0,1,large pieces of one old large prey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13500,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13600,9.517898598,0,0,0,0
E,41,1047,11/17/2004,9/8/2004,70,21,lt yellow,1,1,0,0,,25,0,3,10,12,14,0,10,some green tissue; some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,8,0,0,0,0,1,2 tot 4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,101,4.624972813,0,0,0,0
E,41,1047,12/1/2004,9/8/2004,84,17.5,clear,0,0,0,0,,26,0,3,4,19,11,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,270,5.602118821,0,0,0,0
E,41,1047,12/15/2004,9/8/2004,98,16 + ice,clear,0,0,0,0,,21,0,1,6,14,20,0,4,~1 cm ice on top!; LOP; small grasshopper leg and head; range midges,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,67,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201,5.308267697,3.988984047,0,0,0
E,41,1047,12/29/2004,9/8/2004,112,21,clear,0,0,0,0,,19,0,2,5,12,12,0,4,grasshopper parts; range midges,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,500,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,609,6.413458957,4.644390899,0,0,0
E,41,1047,1/10/2005,9/8/2004,124,20,clear,0,0,0,0,,15,0,2,4,9,2,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105,4.663439094,2.079441542,0,0,0
E,41,1047,1/26/2005,9/8/2004,140,20,clear,0,0,0,0,,10,0,2,3,5,16,0,4,,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,122,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,264,5.579729826,3.663561646,0,0.693147181,0
E,41,1047,2/9/2005,9/8/2004,154,21,clear,0,0,0,0,,5,0,2,2,1,17,0,3,old grasshopper legs; range midges,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,6.874198495,4.634728988,0,0,0
E,41,1047,2/23/2005,9/8/2004,168,20,clear,0,0,0,0,,5,0,2,2,1,12,0,2,dead grasshopper parts,1,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,5.093750201,3.218875825,2.079441542,0.693147181,0
E,41,1047,3/9/2005,9/8/2004,182,22,clear,0,0,0,0,,7,0,0,3,4,10,0,0,some large parts,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,57,4.060443011,2.079441542,1.098612289,0,0
E,41,1047,3/23/2005,9/8/2004,196,22.5,clear,0,0,0,0,,6,0,0,4,2,14,0,0,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,82,4.418840608,1.386294361,0,0.693147181,0
E,41,1047,4/6/2005,9/8/2004,210,11.5,clear,"0, 1 sm bug",0,0,1,,5,2,0,0,3,11,0,0,LOP; small black bug 0.8cm; old grasshopper leg,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,734,6.599870499,1.386294361,0,0.693147181,0
E,41,1047,4/20/2005,9/8/2004,224,10,clear,0,0,0,0,,8,4,0,0,4,12,0,0,some parts; 3 egs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,216,5.379897354,0.693147181,0,0,0
E,41,1047,5/4/2005,9/8/2004,238,12.5,clear,0,0,0,0,,10,7,0,0,3,3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,4.406719247,0,0,0,0
E,41,1047,5/18/2005,9/8/2004,252,14,clear,0,0,0,0,,9,4,3,0,2,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,131,4.882801923,0,0,0,0
E,41,1047,6/1/2005,9/8/2004,266,11.5,clear,0,0,0,0,,10,2,2,4,2,1,0,1,anther,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,540,6.293419279,0,0,1.609437912,0
E,41,1047,6/15/2005,9/8/2004,280,14.5,clear,0,0,0,0,,8,4,1,2,1,4,0,0,some parts; old anther,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4.382026635,0,0,2.079441542,0
E,41,1047,6/30/2005,9/8/2004,295,15,clear,0,0,0,0,,6,0,2,1,3,0,0,0,old dead spider; some parts; ~1 anther,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,6.450470422,0,0,0.693147181,0
E,41,1047,7/13/2005,9/8/2004,308,13.5,clear,0,0,0,0,,4,1,0,1,2,2,0,1,some detritus; one anther,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,6.838405201,0,0,1.791759469,0
E,45,157,5/13/2004,5/13/2004,0,10,milky,5,5,0,0,,18,11,2,4,1,1,0,38,"red-green, healthy",0,0,0,0,0,0,0,1,,0,,,,,,,,,180,796,292,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1468,7.292337176,0,0,0,0
E,45,157,6/1/2004,5/13/2004,19,2,yellow,9,9,0,0,,6,0,2,3,1,0,0,25,"red, healthy, 1 mosq larv in sample",0,0,0,0,0,0,0,0,,,,,,,,,,,700,19400,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,23300,10.05625156,0,0,0,0
E,45,157,6/15/2004,5/13/2004,33,12.5,clear,1,1,0,0,,0,0,0,0,0,0,0,18,lots of ant bits,0,0,0,0,0,0,2,0,0,0,,,,,,,,,1000,4600,1000,1,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7001,8.853951102,0,0,0,0
E,45,157,6/29/2004,5/13/2004,47,11.5,clear,1,1,0,0,,1,1,0,0,0,0,0,12,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,24,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,53,3.988984047,0.693147181,0,0.693147181,0
E,45,157,7/14/2004,5/13/2004,62,9,clear,0,0,0,0,,1,0,0,1,0,0,1,0,,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,0,65,1,0,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108,4.691347882,0,0,0.693147181,0
E,45,157,7/27/2004,5/13/2004,75,11.5,clear,1 spider,0,1,0,,1,0,0,0,1,0,0,5,,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,179,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,273,5.613128106,1.098612289,0,0,0
E,45,157,8/11/2004,5/13/2004,90,14,clear,0,0,0,0,,4,2,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,48,3.891820298,0,0,0,0
E,45,157,8/25/2004,5/13/2004,104,8,clear,0,0,0,0,,3,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,28,3.36729583,0,0,0,0
E,45,157,9/8/2004,5/13/2004,118,14.5,clear,0,0,0,0,,2,0,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,12,2.564949357,0,0,0,0
E,45,157,9/22/2004,5/13/2004,132,9,milky? Sand!,0,0,0,0,,1,0,0,0,1,1,0,0,crayfish mound is near,0,4,0,41,13,0,0,0,0,0,0,0,0,0,0,0,,,79,0,1,0,0,0,0,0,1 total 40% wavy fungus,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,,0,,97,4.584967479,1.609437912,3.737669618,0,2.63905733
E,45,157,10/6/2004,5/13/2004,146,11,tan,0,0,0,0,,1,0,0,1,0,0,0,0,sandy,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,,,64,0,0,0,0,0,0,0,2 tot 10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64,4.17438727,0,2.708050201,0,0
E,45,157,10/20/2004,5/13/2004,160,13,clear,0,0,0,0,,1,0,0,1,0,1,0,0,sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,20,0,0,0,0,0,0,1 tot 2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46,3.850147602,0,0,0,0
E,45,157,11/3/2004,5/13/2004,174,< 1,brown (dirt),0,0,0,0,,0,0,0,0,0,0,0,0,damaged by moths; DONE,0,102,2,318,19,0,0,0,0,0,0,0,0,0,0,0,,,300,0,0,0,100,0,0,0,1 swirly sheet 95%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,5.993961427,4.634728988,5.765191103,0,2.995732274
E,48,843,8/11/2004,8/11/2004,0,20 didn't measure,tan,120,120,0,0,,71,37,29,3,2,4,0,40,"E49 - 847 was damaged leaf, so took one on nearby plant in 800's, sand in bottom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,230,5.442417711,0,0,0,0
E,48,843,8/25/2004,8/11/2004,14,26,brown,3,3,0,0,,108,13,25,42,28,2,0,0,tag 843 on leaf!,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,434,6.075346031,0,0,1.098612289,0
E,48,843,9/8/2004,8/11/2004,28,31,brown,0,0,0,0,,79,8,8,31,32,3,0,100,LLOP; hard to count,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,1200,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1300,7.170888479,0,1.791759469,0,0
E,48,843,9/22/2004,8/11/2004,42,38,brown,0,0,0,0,,57,1,4,31,21,3,0,150,LLOP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,358,0,200,0,0,0,0,0,1 total 4%,300,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,958,6.865891075,0,0,0.693147181,0
E,48,843,10/6/2004,8/11/2004,56,34,milky tan,0,0,0,0,,37,3,6,18,10,0,0,4,some damaged mosquitos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,276,TNTC,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,376,5.932245187,0,0,0.693147181,0
E,48,843,10/20/2004,8/11/2004,70,40,clear,0,0,0,0,,24,0,1,16,7,0,0,4,LLOP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,4.510859507,0,0,2.197224577,0
E,48,843,11/3/2004,8/11/2004,84,36,clear,1,1,0,0,,18,3,1,9,5,10,0,0,LOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77,20,1,0,300,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1098,7.002155954,0,0,0,0
E,48,843,11/17/2004,8/11/2004,98,34,clear,0,0,0,0,,17,2,1,6,8,5,0,1,LOP,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,0,2,0,0,0,1 tot 7%,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,3.36729583,0,1.609437912,0.693147181,0
E,48,843,12/1/2004,8/11/2004,112,35,clear,0,0,0,0,,19,0,2,11,6,9,2,4,LOP; hard to see in sample; small midge,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171,5.147494477,2.302585093,0,0.693147181,0
E,48,843,12/15/2004,8/11/2004,126,35,clear,0,0,0,0,,13,0,1,3,9,3,0,0,LOP; seeds (S.p.) in water,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,380,5.942799375,1.945910149,0,1.098612289,0
E,48,843,12/29/2004,8/11/2004,140,35,clear,0,0,0,0,,12,0,2,6,4,7,0,1,LLOP; shiny blue beetle shell; range midges,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,831,6.723832441,0,0,1.386294361,0
E,48,843,1/10/2005,8/11/2004,152,33.5,yellowish,0,0,0,0,,17,1,3,7,6,4,0,0,LOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,131,4.882801923,0,0,0,0
E,48,843,1/26/2005,8/11/2004,168,34,clear,0,0,0,0,,10,0,1,2,7,6,0,0,lots of parts,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,351,5.863631176,2.302585093,3.36729583,0,0
E,48,843,2/9/2005,8/11/2004,182,20,brown,0,0,0,0,,8,0,1,0,7,7,0,0,LOP,1,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.197224577,2.079441542,3.433987204,0.693147181,0
E,48,843,2/23/2005,8/11/2004,196,3,brown thick,0,0,0,0,,3,0,1,0,2,6,0,0,LOP,5,47,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,10 #22,145,25,15,0,0,0,0,15,1 tot 25%,sheet is fuzzy smear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,5.225746674,3.871201011,5.82008293,1.791759469,0
E,48,843,3/9/2005,8/11/2004,210,2,brown sludge,1,1,0,0,,3,0,0,0,3,4,0,0?,"leaf is large, but must have hole in side",17,47,19,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,8,92,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,329,5.799092654,3.871201011,4.890349128,2.890371758,0
E,48,843,3/23/2005,8/11/2004,224,2,clear,0,0,0,0,,2,0,0,0,2,4,0,1,leaf parts; very small midges,1,1006,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,25,84,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315,5.755742214,6.914730893,2.564949357,0.693147181,0
E,48,843,4/6/2005,8/11/2004,238,2,milky lt green,0,0,0,0,,0,0,0,0,0,1,0,0,plant detritus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,21,0,0,0,0,1,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2522,7.833203949,0,0,0,0
E,48,843,4/20/2005,8/11/2004,252,2,yellow,0,0,0,0,,1,0,0,0,1,4,0,0,big petal above waterline; grass parts,9,180,61,102,9,0,16,0,3,0,0,0,0,0,0,0,0,134 #27; 3 #28,430,27,36,0,0,0,0,5,3 tot 5%,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,505,6.226536669,5.198497031,4.634728988,2.302585093,2.302585093
E,48,843,5/4/2005,8/11/2004,266,3,yellow,0,0,0,0,,0,0,0,0,0,2,0,0,petals in fluid; lots of detritus,10,135,121,42,0,0,120,0,0,0,39,0,0,0,0,0,0,0,3700,600,0,0,400,0,0,22,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4900,8.497194545,4.912654886,3.761200116,2.397895273,0
E,48,843,5/18/2005,8/11/2004,280,2.5,tan,0,0,0,0,,0,0,0,0,0,2,0,0,1 copepod; also 1 seedling; flower petals?; mostly yuck,0,45650,3300,2750,0,0,1650,1,0,0,0,0,0,0,0,0,0,0,294,200,13,0,200,0,3,0,13 tot 25%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,710,6.56667243,10.72878079,7.919719761,0,0
